Delta Energy,Theta Energy,Alpha Energy,Beta Energy,Delta Relative Power,Theta Relative Power,Alpha Relative Power,Beta Relative Power,Beta-Theta Ratio,Slow-Fast Ratio,Beta-Delta Theta Ratio,Spectral Slope,Entropy,SEF95,Hjorth Mobility,Hjorth Complexity,Mean,Standard Deviation,Variance,Alpha-Beta Ratio,Delta-Theta Ratio,Delta-Alpha Ratio,Delta-Beta Ratio,Theta-Alpha Ratio,Theta-Beta Ratio,Peak Frequency,Spectral Centroid,label
0.463426496,0.107812849,0.431204016,0.496914164,0.309083383,0.071906031,0.287592525,0.331418061,4.609043992,0.932608748,0.869887847,-6.540836616,2.899682103,26,0.12206491,2.169957775,-0.85848821,1.928492054,3.719081601,0.867763585,4.298434745,1.074726762,0.932608748,0.25002747,0.216964733,1,8.58228127,0
0.908541549,0.572841859,0.205749483,0.680730907,0.38369671,0.241923484,0.086892449,0.287487358,1.188340021,1.334655941,0.459523782,-6.654968633,2.489958022,21,0.116883829,2.225027455,-0.034066678,2.031974624,4.128920871,0.302247894,1.586025069,4.415765884,1.334655941,2.784171556,0.841509991,1,7.089017192,0
1.288627984,0.539366171,0.288967589,0.895201083,0.427808209,0.179062754,0.095933588,0.297195449,1.659727902,1.439484388,0.489717695,-6.690887137,2.580215521,22,0.147425504,1.783576828,0.945936131,1.866983252,3.485626464,0.322796291,2.389152404,4.459420476,1.439484388,1.866528258,0.602508398,3,7.292774619,0
1.331963975,0.292986764,0.28936375,2.108067556,0.331138107,0.072839119,0.071938405,0.524084369,7.195094859,0.63184122,1.29731167,-6.917303647,2.830814452,24,0.146092209,1.780052856,-0.70758911,2.3698243,5.616067212,0.137264932,4.54615751,4.603078223,0.63184122,1.01252062,0.138983574,1,9.615658638,0
5.948198251,0.631450393,0.347477665,1.373002895,0.716639236,0.076077176,0.041864127,0.16541946,2.174363831,4.332254705,0.208674197,-6.888785736,1.872713291,19,0.120142638,2.239901768,0.132318702,3.163044997,10.00485365,0.253078611,9.419897935,17.11821751,4.332254705,1.817240232,0.459904633,1,4.318867676,0
2.371887561,1.091773836,0.921292103,1.473138311,0.404890814,0.186370216,0.157268294,0.251470677,1.349307212,1.61009156,0.425312449,-7.048677872,2.533149277,27,0.11473686,2.342472035,0.238629739,3.31020846,10.95748005,0.625394164,2.172508154,2.574522841,1.61009156,1.185046342,0.741121066,1,7.853659653,0
0.533544344,1.175559018,2.228363758,1.774225655,0.093412648,0.20581622,0.39014069,0.310630443,1.509261235,0.300719552,1.038103192,-6.918061939,2.981053723,22,0.136939342,1.814560679,-0.708830166,2.657239172,7.060920017,1.255964117,0.453864363,0.239433235,0.300719552,0.527543591,0.66257582,8,10.54559129,0
0.752323704,1.49755115,1.078333055,0.521268817,0.195435317,0.389027199,0.280124581,0.135412903,0.34808081,1.443254765,0.231687916,-6.740902071,2.781928336,24,0.139714263,1.695411243,0.46980533,2.277513263,5.187066663,2.068669791,0.502369288,0.697672858,1.443254765,1.388764949,2.872896097,5,7.346638673,0
0.964955214,0.832350284,0.650695881,1.637233151,0.236205586,0.203746022,0.159279933,0.40076846,1.967000172,0.589381673,0.910937597,-6.838276866,2.952384762,24,0.142540536,1.731411296,0.473848769,2.288819917,5.238696611,0.397436297,1.159313853,1.482958847,0.589381673,1.279169436,0.508388364,6,10.08801808,0
0.539378484,0.917482263,0.337152868,1.148562614,0.183301448,0.31179558,0.114577446,0.390325526,1.251863562,0.469611737,0.78838188,-6.7340026,2.832448137,24,0.127108467,1.953527028,-0.457461098,2.275195465,5.176514404,0.293543307,0.587889822,1.599803933,0.469611737,2.721264895,0.798809096,4,8.783303569,0
1.159340226,1.249990865,1.065487384,0.280838029,0.308691763,0.332828858,0.283702033,0.074777347,0.224672065,4.128145436,0.116562655,-6.71173886,2.636560485,16,0.109408041,2.273672955,-0.182157662,2.032795685,4.132258299,3.793956927,0.927478959,1.088084424,4.128145436,1.173163459,4.450931633,1,6.271271935,0
0.385441298,0.927785094,1.105332378,0.873045885,0.117098296,0.281864073,0.335803504,0.265234126,0.941000121,0.441490309,0.664809884,-6.788313418,2.934358905,25,0.14929682,1.665588579,0.327755749,1.737753144,3.019785989,1.266064473,0.415442434,0.348710764,0.441490309,0.83937204,1.06269912,7,9.442957319,0
0.2287779,0.428103825,0.299600226,0.691692609,0.138806839,0.259744226,0.181776999,0.419671937,1.615712286,0.330750824,1.052994144,-6.629066907,2.978460745,25,0.145258147,1.689041375,-0.137184515,1.681901367,2.828792207,0.433140707,0.534398169,0.763610574,0.330750824,1.428916897,0.618922074,7,10.72597168,0
0.394915253,0.608333234,0.174277055,0.475684485,0.238877848,0.367970932,0.105417371,0.28773385,0.781947226,0.83020419,0.474144234,-6.56193724,2.943491301,25,0.155312498,1.70371228,-0.023093759,1.51335938,2.290256613,0.366371114,0.649175864,2.266019779,0.83020419,3.490610024,1.278858683,5,8.027861058,0
0.751327946,0.245959354,0.692012663,0.709793139,0.313171651,0.102521804,0.288447606,0.295858939,2.885814784,1.058516778,0.711723832,-6.684738015,2.822607124,27,0.138704869,1.915935472,-0.089646828,1.813859012,3.290084517,0.974949777,3.054683367,1.08571416,1.058516778,0.355426088,0.346522585,1,7.677512804,0
0.836027393,1.416039641,0.341114872,0.958716619,0.235374797,0.398671198,0.096037336,0.269916669,0.677040806,0.872027643,0.425705188,-6.629018171,2.726923779,18,0.125065251,1.850573674,-0.159973795,2.031003355,4.124974629,0.35580365,0.590398298,2.450867615,0.872027643,4.151210504,1.477015848,4,7.687862218,0
0.581606244,1.050882342,1.022743265,0.745601676,0.171018734,0.309007287,0.300733116,0.219240863,0.709500623,0.780049539,0.456727038,-6.717678503,2.833820394,21,0.147566032,1.526328507,0.148155685,1.991120913,3.96456249,1.371701939,0.553445634,0.568672768,0.780049539,1.027513334,1.409442033,12,8.655838302,0
0.238277938,0.986530984,0.241289007,1.089112632,0.093251782,0.386085984,0.094430185,0.426232049,1.103982186,0.218781723,0.889210237,-6.649684098,2.815971972,23,0.180019245,1.416756891,0.495693813,1.892014793,3.579719979,0.221546422,0.241531125,0.987520905,0.218781723,4.088586537,0.905811718,5,10.47999736,0
0.307254729,0.699897232,0.667394339,1.843416212,0.08733883,0.198949599,0.189710475,0.524001096,2.633838408,0.166676807,1.830325793,-6.766328101,3.01390563,27,0.153360356,1.664933961,-0.299202059,2.08525488,4.348287914,0.362042134,0.438999777,0.460379585,0.166676807,1.048701182,0.379674014,16,12.48541173,0
0.590686746,1.073724928,0.662892375,0.601485143,0.201682917,0.36661052,0.226336664,0.2053699,0.560185507,0.982047109,0.361380032,-6.699902956,2.654943958,21,0.106777766,2.130507727,-0.319077269,2.352315406,5.533387771,1.102092682,0.550128558,0.891074884,0.982047109,1.619757548,1.78512294,1,7.628821709,0
0.760655895,1.328546675,0.873421459,0.500596276,0.219638322,0.383615987,0.25219922,0.144546472,0.376799916,1.519499708,0.239611172,-6.769917568,2.639239274,19,0.105882381,2.162759435,0.359386076,2.215143185,4.906859328,1.744762199,0.572547363,0.870892153,1.519499708,1.521083163,2.653928404,4,6.466388486,0
0.222037308,0.412626353,0.612505161,0.864201626,0.105162648,0.195430581,0.290098387,0.409308384,2.094392709,0.256927667,1.361668674,-6.649168511,3.00500973,25,0.125520814,1.832906847,-0.030382443,2.173158299,4.722616991,0.708752614,0.538107433,0.362506836,0.256927667,0.673670002,0.477465375,1,9.984946147,0
1.872066398,1.885526582,1.138584234,0.86450052,0.32497329,0.327309853,0.197647618,0.150069238,0.458492884,2.165489037,0.230067632,-6.82757995,2.648334842,20,0.128567844,1.794559821,0.003968403,2.303559368,5.30638576,1.317042857,0.992861313,1.644205446,2.165489037,1.656027306,2.181058934,3,7.112963047,0
1.632255751,0.571436796,0.312933451,0.746485523,0.500214516,0.175120216,0.095900324,0.228764944,1.306330864,2.186587282,0.338743045,-6.692523988,2.584676306,22,0.116042081,1.917063277,0.179893226,2.395330984,5.737610521,0.419209001,2.856406453,5.215983617,2.186587282,1.826064918,0.765502851,2,6.52687734,0
1.012159808,0.460854947,0.56184021,1.378382418,0.29653953,0.135019893,0.164606251,0.403834326,2.990924642,0.734309866,0.935756015,-6.757642844,2.926245922,22,0.126359644,1.881818014,-0.038621074,2.370543907,5.619478417,0.40760837,2.196265472,1.801508311,0.734309866,0.820259816,0.334344766,1,9.018298115,0
0.354702905,1.968986149,0.14373786,1.107336316,0.099224167,0.550801836,0.040209057,0.30976494,0.562389084,0.320320846,0.476542382,-6.718090294,2.684553302,26,0.146921354,1.760211822,-0.173583566,1.982654704,3.930919676,0.129805062,0.180144947,2.467706882,0.320320846,13.69845185,1.778128397,5,9.574382318,0
0.569163604,0.465253609,0.94727662,0.778861549,0.206177209,0.168536234,0.343147117,0.28213944,1.674058049,0.730763516,0.752947205,-6.713570659,2.935658933,25,0.154266745,1.642002275,-0.004982338,1.735591979,3.012279516,1.216232361,1.223340546,0.600842026,0.730763516,0.491148624,0.597350851,3,9.950300432,0
0.810849654,0.618277041,2.196327262,1.302759155,0.164532181,0.125456636,0.445664019,0.264347163,2.107079948,0.622409485,0.911577091,-6.836494345,2.895541531,22,0.155380524,1.517954927,0.09932638,2.055589931,4.225449966,1.685904301,1.311466544,0.369184351,0.622409485,0.28150497,0.47459044,11,9.712149862,0
0.365229067,0.18089945,0.271291034,0.908998798,0.21155305,0.104783091,0.157140958,0.526522901,5.02488424,0.401792685,1.664441185,-6.623816306,2.969143451,26,0.149663143,1.550625214,-0.112058348,2.262856787,5.120520839,0.298450377,2.01896173,1.346262948,0.401792685,0.666809543,0.19900956,8,12.03543768,0
0.907473975,0.663167227,1.837817002,0.924773902,0.209421963,0.153042166,0.424121523,0.213414347,1.394480705,0.981292804,0.588787497,-6.729367097,2.730416827,21,0.138148928,1.750100753,0.00193739,2.145273513,4.602198445,1.987314951,1.368393881,0.493778202,0.981292804,0.360845082,0.717112827,9,8.869704388,0
1.219594226,1.352059204,0.81972281,1.182840768,0.266623604,0.295582654,0.179205055,0.258588687,0.874843916,1.031072194,0.459953411,-6.826511063,2.835106912,22,0.118923575,2.018625051,0.059489503,2.433065723,5.919808814,0.69301197,0.902027236,1.487812966,1.031072194,1.649410247,1.143061045,6,7.916162052,0
0.804939872,1.04997554,0.436608719,0.611990718,0.277229466,0.361622239,0.150372477,0.210775818,0.582861881,1.315281177,0.329929178,-6.688952094,2.667266635,26,0.12099145,2.007041819,0.118587829,2.224733687,4.949439976,0.71342376,0.766627261,1.843618408,1.315281177,2.404843269,1.715672328,4,7.68136483,0
1.737377301,0.120769871,0.82444561,0.642444437,0.52251364,0.036321359,0.247950792,0.193214209,5.319575409,2.704323053,0.345744646,-6.612606085,2.416765537,24,0.136786009,1.824121716,-0.099527176,1.932309112,3.733818505,1.283294808,14.38585041,2.107327978,2.704323053,0.146486159,0.187984928,2,7.136749224,0
0.088049077,1.016463276,1.419183849,0.781268714,0.026641456,0.30755645,0.429409656,0.236392438,0.768614797,0.112700119,0.707342668,-6.691575982,2.721359159,22,0.14734024,1.624865949,-0.196928826,1.896112137,3.595241235,1.816511813,0.086622979,0.062042051,0.112700119,0.716230865,1.301041827,10,9.765274349,0
0.186515815,0.730463557,0.220092121,1.239717483,0.078473864,0.307332104,0.092600615,0.521593417,1.697165411,0.150450258,1.351957875,-6.620269465,2.922984842,26,0.16234825,1.550693274,0.143235986,1.698301551,2.884228158,0.177534095,0.255338973,0.847444306,0.150450258,3.318899167,0.589217759,6,12.19611058,0
0.802322555,1.250946744,0.413322571,0.824657844,0.24377444,0.380082599,0.125582258,0.250560703,0.65922698,0.97291569,0.401631605,-6.787541743,2.840973345,21,0.146361149,1.787324973,-0.120654591,1.992829196,3.971368205,0.501204922,0.641372272,1.941153502,0.97291569,3.026562867,1.516928207,6,7.580354739,0
0.583700532,1.13336372,0.35713801,1.894587728,0.147072668,0.285569083,0.089986623,0.477371625,1.671650234,0.308088416,1.103387789,-6.788897269,2.974022308,24,0.131162812,1.870208217,-0.087980189,2.526815014,6.384794115,0.18850434,0.515016073,1.634383672,0.308088416,3.173461487,0.598211264,1,10.98608977,0
1.043252014,1.558331687,0.678195873,1.107130671,0.237810203,0.355223061,0.154595338,0.252371398,0.710458935,0.942302513,0.425560274,-6.788207498,2.817375588,24,0.148012086,1.641692432,0.041855818,2.373598852,5.633971512,0.612570757,0.66946724,1.53827538,0.942302513,2.297760498,1.407540887,5,8.066377576,0
0.472735134,0.75154742,0.541707217,1.294870914,0.154445165,0.24553467,0.176978724,0.423041441,1.722939738,0.365082827,1.057656919,-6.743412689,3.046266007,26,0.17177515,1.517677297,-0.056634038,1.808519487,3.270742734,0.418348433,0.62901571,0.872676455,0.365082827,1.387368297,0.580403353,16,10.91819324,0
0.158960247,0.512066527,0.249693489,0.730106455,0.096291297,0.310187933,0.151253603,0.442267166,1.425803907,0.217722012,1.088043702,-6.639761672,2.985909112,26,0.155549181,1.703853306,0.306307227,1.669684385,2.787845945,0.341996003,0.310428896,0.636621512,0.217722012,2.050780453,0.701358718,4,10.98526596,0
0.341051691,0.161048501,0.772494151,0.906640889,0.156357135,0.073833624,0.354154444,0.415654797,5.629613953,0.376170649,1.805697155,-6.698917913,3.017861377,24,0.140609071,1.805253619,0.145818735,1.841349184,3.390566817,0.852039833,2.117695533,0.441494205,0.376170649,0.208478602,0.177632074,1,11.38478564,0
1.208710968,2.114590976,0.214762288,0.837318419,0.276252631,0.48329281,0.04908423,0.191370329,0.395971811,1.443549958,0.251953759,-6.883965143,2.600262983,24,0.126635979,1.99437151,-0.378045788,2.129604814,4.535216666,0.256488193,0.571605092,5.62813416,1.443549958,9.846193188,2.525432295,5,7.631961488,0
1.667205627,0.460908262,0.726876399,0.979344781,0.434809582,0.120205526,0.189570391,0.255414502,2.124814982,1.702368419,0.460193783,-6.669040694,2.610653368,17,0.125488211,1.9733977,-0.216023513,1.959323414,3.838948241,0.742206844,3.617217922,2.293657668,1.702368419,0.634094411,0.470629212,2,6.942232195,0
2.969719684,0.869789922,0.205535296,0.543459345,0.64720866,0.189558487,0.044793529,0.118439325,0.624816788,5.464474409,0.141543947,-6.645026771,2.213668383,16,0.105823261,2.33083126,0.711623612,2.367777628,5.606370897,0.378198108,3.414295346,14.44870899,5.464474409,4.231827516,1.600469161,1,4.365723787,0
1.149760366,0.193564087,0.066889533,1.408567373,0.40789271,0.068669422,0.023729947,0.499707921,7.277007826,0.816262245,1.048568252,-6.576897348,2.194902728,22,0.091573662,2.704915823,-0.215818623,2.705635457,7.320463225,0.047487635,5.939946744,17.18894298,0.816262245,2.893787388,0.137419118,1,7.844033523,0
1.213929563,1.578889661,0.336636926,0.51249165,0.33331877,0.43352891,0.09243321,0.140719109,0.324589908,2.368681642,0.183503338,-6.703173367,2.553545002,19,0.124480215,1.982967876,-0.865341531,1.912752755,3.658623102,0.656863241,0.768850156,3.606049924,2.368681642,4.690185591,3.08081051,4,5.797982437,0
0.964138156,0.691280774,0.583508382,0.83427405,0.313724368,0.224938327,0.189869883,0.271467421,1.206852672,1.155661208,0.503965512,-6.743918432,2.92009797,28,0.133600728,1.979419378,0.491594781,1.976667899,3.907215985,0.699420512,1.394712817,1.652312435,1.155661208,1.184697247,0.828601555,2,9.446419123,0
0.280370084,0.411156925,0.437393887,0.607978415,0.161419883,0.236718918,0.25182455,0.350036649,1.47870163,0.461151378,0.879182457,-6.521271176,2.941218575,26,0.14402076,1.760582391,0.792946498,1.88573937,3.556012971,0.71942338,0.681905294,0.641001378,0.461151378,0.940015253,0.676268951,5,10.43490355,0
0.940786571,2.746303301,0.563352018,0.600099465,0.193954963,0.566184906,0.116142092,0.123718039,0.218511723,1.56771773,0.16275694,-6.664202047,2.305905446,17,0.111787379,2.031562225,-0.187141704,2.327698174,5.418178788,0.938764406,0.342564702,1.669979943,1.56771773,4.874932925,4.576413513,4,6.082466605,0
1.100125129,1.188070862,0.475842041,0.834266104,0.305734337,0.330175221,0.13224064,0.231849803,0.70220231,1.31867413,0.364595562,-6.73586338,2.750224744,25,0.116749624,2.050484873,-1.053259559,2.269261222,5.149546494,0.570372018,0.92597602,2.311954458,1.31867413,2.496775733,1.424091014,3,7.874060564,0
1.777985785,0.256200085,0.520446276,0.841407731,0.523546793,0.075440835,0.153250932,0.24776144,3.284182097,2.113108448,0.413633653,-6.6296497,2.302030699,21,0.104126405,2.275676551,0.604202645,2.647471886,7.009107386,0.618542303,6.939832935,3.416271511,2.113108448,0.492269993,0.304489815,1,5.514297249,0
5.590585894,0.207935315,0.916662818,1.819053848,0.655077346,0.024364837,0.107410038,0.213147779,8.748171765,3.073348214,0.313709958,-6.662680281,2.080132679,18,0.105333893,1.959738198,0.794638195,2.738409497,7.498886573,0.503922861,26.88617807,6.09884658,3.073348214,0.226839477,0.114309598,2,5.406044303,0
0.824934583,0.770864283,0.692116543,0.639205632,0.281824554,0.263352377,0.236449581,0.218373488,0.829206446,1.290562132,0.400555261,-6.644911214,2.744696388,17,0.120633348,1.795806476,-0.607165398,2.229042456,4.968630272,1.08277604,1.070142438,1.191901265,1.290562132,1.11377815,1.205972295,2,7.751990982,0
0.388413707,1.595813808,0.473752277,0.804402801,0.119058294,0.489155935,0.145216652,0.246569119,0.504070586,0.482859715,0.405398471,-6.717724835,2.857094477,25,0.139213227,1.774875267,-0.551338417,1.711728494,2.930014437,0.588949064,0.24339538,0.819866682,0.482859715,3.368456229,1.983849143,5,8.80244223,0
0.834397449,0.628942677,0.480784084,0.535713338,0.336472625,0.253622532,0.19387725,0.216027594,0.851768146,1.55754466,0.36608942,-6.617519464,2.73579317,22,0.140249218,1.70690484,-0.043726357,1.761707623,3.103613747,0.897465212,1.326666928,1.735493075,1.55754466,1.308160352,1.174028407,2,7.057804281,0
1.033919966,0.655368317,0.321466717,0.977694714,0.345972014,0.219300433,0.107569726,0.327157827,1.491824809,1.057507985,0.578761318,-6.661185108,2.614134898,21,0.111199671,2.16770972,1.049826248,2.165238377,4.688257229,0.328800711,1.577616647,3.216258202,1.057507985,2.038681708,0.670319996,1,6.808044217,0
3.083824082,0.405805123,0.430103491,0.870265452,0.643804859,0.084719265,0.089791995,0.181683881,2.144540327,3.543544185,0.249386224,-6.70369546,1.999230823,17,0.081739166,2.975233479,-0.200244458,2.898179044,8.399441772,0.494221033,7.599273406,7.169958276,3.543544185,0.943505766,0.466300394,1,4.193608038,0
1.044792708,0.735699726,0.147284154,0.836635982,0.377943842,0.266132391,0.053278644,0.302645123,1.137197627,1.248802024,0.46989022,-6.651115252,2.636274618,22,0.12175241,1.996287336,-1.378489125,1.961251485,3.846507386,0.176043293,1.420134699,7.093721097,1.248802024,4.995104411,0.879354631,1,6.575952701,0
1.919404194,0.271349937,0.749084901,0.450861918,0.566078879,0.080027682,0.220923317,0.132970122,1.661551586,4.257188547,0.205802154,-6.626613658,2.429257499,20,0.112891211,2.056324589,0.694749851,2.244639414,5.038406098,1.661450813,7.073538382,2.562331976,4.257188547,0.362241899,0.601847098,1,6.008197611,0
0.250222989,0.291475492,0.689262423,0.870543098,0.119068528,0.138698519,0.327985301,0.414247652,2.986676828,0.287433201,1.607062099,-6.600149659,2.915424018,23,0.117535704,2.031990572,0.945720273,1.998245008,3.992983111,0.791761401,0.85847008,0.363030075,0.287433201,0.422880288,0.334820289,1,10.42618237,0
0.229438004,1.853040138,0.772106329,0.238851852,0.074169299,0.599023204,0.249595029,0.077212468,0.12889729,0.960587082,0.114695971,-6.686743544,2.58258632,15,0.1167571,2.152617816,-0.563777136,1.736533806,3.01554966,3.232574179,0.123817072,0.297158558,0.960587082,2.399980505,7.758115011,5,6.987910828,0
